Date,Open,High,Low,Close,Adj Close,Volume,Daily Change,Percent Change
2005-03-16,2.104167,2.1375,2.075833,2.076667,1.907323,53535600,-0.027499999999999858,-1.3069304860308073
2005-03-17,2.083333,2.090833,2.050833,2.055833,1.888188,44258400,-0.027500000000000302,-1.3200002112000482
2005-03-18,2.0575,2.064167,1.976667,2.014167,1.84992,63901200,-0.043333000000000066,-2.1060996354799544
2005-03-21,2.013333,2.088333,2.000833,2.083333,1.913446,65445600,0.07000000000000028,3.4768217676857374
2005-03-22,2.085,2.104167,2.038333,2.045833,1.879003,62299200,-0.03916699999999995,-1.878513189448439
2005-03-23,2.043333,2.104167,2.039167,2.09,1.919569,72878400,0.04666699999999979,2.2838666042196643
2005-03-24,2.095833,2.1525,2.0925,2.094167,1.923396,86535600,-0.0016659999999997233,-0.07949106632063353
2005-03-28,2.095,2.125,2.050833,2.070833,1.901965,51118800,-0.02416700000000027,-1.1535560859188672
2005-03-29,2.068333,2.091667,2.015833,2.025,1.859869,58740000,-0.043333000000000066,-2.095068830792724
2005-03-30,2.025833,2.054167,1.955833,2.025,1.859869,85870800,-0.0008330000000000837,-0.0411188878846422
2005-03-31,2.013333,2.0275,1.970833,1.98,1.818539,51831600,-0.033332999999999835,-1.6556128568895379
2005-04-01,2.004167,2.015833,1.949167,1.960833,1.800935,51075600,-0.04333399999999976,-2.1621950665787715
2005-04-04,1.95,1.955833,1.905833,1.949167,1.79022,42142800,-0.0008329999999998616,-0.04271794871794162
2005-04-05,1.95,1.990833,1.903333,1.915,1.758839,43012800,-0.03499999999999992,-1.794871794871791
2005-04-06,1.950833,1.983333,1.9375,1.944167,1.785628,56746800,-0.006666000000000061,-0.3417001865357035
2005-04-07,1.954167,2.0,1.920833,1.98,1.818539,50635200,0.025832999999999995,1.3219443374082152
2005-04-08,1.988333,2.0325,1.95,1.954167,1.794813,62154000,-0.03416599999999992,-1.7183238421330793
2005-04-11,1.968333,1.975,1.91,1.915833,1.759604,32838000,-0.05250000000000021,-2.6672316117242465
2005-04-12,1.91,1.9425,1.8675,1.939167,1.781036,51223200,0.029167000000000165,1.527068062827234
2005-04-13,1.941667,1.946667,1.845833,1.858333,1.706793,49840800,-0.08333400000000002,-4.291879091522904
2005-04-14,1.8625,1.88,1.836667,1.843333,1.693017,35208000,-0.019166999999999934,-1.029100671140936
2005-04-15,1.82,1.833333,1.7625,1.779167,1.634083,63015600,-0.04083300000000012,-2.243571428571435
2005-04-18,1.768333,1.806667,1.758333,1.766667,1.622602,47310000,-0.0016659999999999453,-0.09421302435683468
2005-04-19,1.795833,1.841667,1.7875,1.828333,1.67924,36546000,0.03249999999999997,1.8097451154979318
2005-04-20,1.859167,1.870833,1.770833,1.7725,1.627959,56467200,-0.08666700000000005,-4.661603825799406
2005-04-21,1.808333,1.8775,1.7925,1.870833,1.718274,53815200,0.0625,3.4562218352482645
2005-04-22,1.859167,1.871667,1.831667,1.853333,1.702201,33627600,-0.005834000000000117,-0.3137964475488279
2005-04-25,1.869167,1.896667,1.86,1.8825,1.72899,31816800,0.01333300000000004,0.7133124006576212
2005-04-26,1.883333,1.9225,1.835833,1.874167,1.721336,35314800,-0.009166000000000007,-0.4866903516266113
2005-04-27,1.825,1.831667,1.765,1.8025,1.655513,60934800,-0.022499999999999964,-1.2328767123287652
2005-04-28,1.796667,1.8325,1.779167,1.808333,1.660871,37294800,0.011665999999999954,0.649313423132943
2005-04-29,1.825833,1.84,1.743333,1.8275,1.678475,47835600,0.001666999999999863,0.09130079256974011
2005-05-02,1.849167,1.87,1.793333,1.820833,1.672351,33490800,-0.02833400000000008,-1.5322574975651242
2005-05-03,1.8225,1.855833,1.803333,1.810833,1.663167,43951200,-0.011667000000000094,-0.6401646090535031
2005-05-04,1.819167,1.881667,1.813333,1.868333,1.715978,46881600,0.04916600000000004,2.7026655606659555
2005-05-05,1.879167,1.928333,1.869167,1.905,1.749655,61927200,0.025832999999999995,1.374704855928185
2005-05-06,1.9275,1.931667,1.883333,1.930833,1.773381,35572800,0.0033330000000000304,0.17291828793774477
2005-05-09,1.939167,1.98,1.9275,1.966667,1.806293,74533200,0.027499999999999858,1.4181346939175354
2005-05-10,1.941667,1.9425,1.868333,1.89,1.735878,73512000,-0.05166700000000013,-2.6609609165732397
2005-05-11,1.9,1.908333,1.855,1.858333,1.706793,55542000,-0.0416669999999999,-2.1929999999999947
2005-05-12,1.858333,1.924167,1.856667,1.899167,1.744297,83558400,0.04083400000000004,2.1973456856225466
2005-05-13,2.070833,2.1225,1.983333,2.110833,1.938703,265032000,0.040000000000000036,1.9315898481432368
2005-05-16,2.085833,2.1325,2.085,2.118333,1.945591,66410400,0.03249999999999975,1.5581304927096153
2005-05-17,2.105833,2.151667,2.104167,2.141667,1.967022,63980400,0.03583399999999992,1.7016544046940059
2005-05-18,2.136667,2.1625,2.114167,2.1575,1.981564,55005600,0.0208330000000001,0.975023248826331
2005-05-19,2.1625,2.171667,2.129167,2.153333,1.977737,45288000,-0.009167000000000147,-0.4239075144508738
2005-05-20,2.150833,2.1925,2.125833,2.191667,2.012945,51700800,0.040833999999999815,1.8985202477365661
2005-05-23,2.206667,2.265,2.2,2.2425,2.059633,70366800,0.035833000000000226,1.6238517184514123
2005-05-24,2.231667,2.2825,2.220833,2.274167,2.088718,52219200,0.04249999999999998,1.9044059888863338
2005-05-25,2.269167,2.280833,2.223333,2.245,2.061929,53527200,-0.024166999999999828,-1.0650163694430523
2005-05-26,2.265,2.325833,2.260833,2.308333,2.120097,78878400,0.043333000000000066,1.9131567328918349
2005-05-27,2.315,2.315,2.269167,2.293333,2.10632,32274000,-0.02166699999999988,-0.9359395248380078
2005-05-31,2.283333,2.3025,2.220833,2.258333,2.074175,76317600,-0.02499999999999991,-1.0948906707869555
2005-06-01,2.243333,2.320833,2.216667,2.279167,2.09331,79663200,0.035834000000000366,1.5973553636486586
2005-06-02,2.270833,2.364167,2.270833,2.364167,2.171379,68434800,0.09333400000000003,4.110121704238049
2005-06-03,2.355833,2.3775,2.333333,2.358333,2.16602,55962000,0.0024999999999999467,0.10611957638762794
2005-06-06,2.315833,2.361667,2.314167,2.335833,2.145355,51289200,0.020000000000000018,0.8636201315034382
2005-06-07,2.32,2.358333,2.270833,2.279167,2.09331,97413600,-0.040832999999999675,-1.7600431034482622
2005-06-08,2.285,2.316667,2.239167,2.263333,2.078767,61872000,-0.021667000000000325,-0.948227571115988
2005-06-09,2.245833,2.359167,2.243333,2.358333,2.16602,61990800,0.11249999999999982,5.009277181339833
2005-06-10,2.355833,2.358333,2.315833,2.331667,2.141528,46509600,-0.024166000000000132,-1.0257942731933942
2005-06-13,2.333333,2.449167,2.326667,2.383333,2.188982,140991600,0.04999999999999982,2.142857448979628
2005-06-14,2.384167,2.423333,2.1675,2.2425,2.059633,240841200,-0.141667,-5.9419914796237
2005-06-15,2.228333,2.245833,2.1475,2.235833,2.05351,166978800,0.00749999999999984,0.33657447069176105
2005-06-16,2.235,2.2625,2.2025,2.2475,2.064225,48924000,0.012500000000000178,0.5592841163311042
2005-06-17,2.275,2.279167,2.236667,2.2425,2.059633,45634800,-0.03249999999999975,-1.4285714285714177
2005-06-20,2.2425,2.291667,2.205833,2.276667,2.091013,60606000,0.03416700000000006,1.5236120401337818
2005-06-21,2.291667,2.309167,2.27,2.298333,2.110913,42817200,0.006666000000000061,0.29087995769019065
2005-06-22,2.3225,2.338333,2.2675,2.295833,2.108617,70066800,-0.026666999999999774,-1.1482023681377729
2005-06-23,2.291667,2.36,2.283333,2.331667,2.141528,83697600,0.040000000000000036,1.7454542915702864
2005-06-24,2.3275,2.328333,2.245,2.2575,2.073411,47563200,-0.07000000000000028,-3.007518796992493
2005-06-27,2.243333,2.261667,2.219167,2.239167,2.056571,35458800,-0.00416599999999967,-0.18570582254171228
2005-06-28,2.248333,2.268333,2.223333,2.253333,2.069583,26230800,0.004999999999999893,0.22238698626937795
2005-06-29,2.254167,2.258333,2.214167,2.2325,2.050449,28357200,-0.02166699999999988,-0.9611976397489576
2005-06-30,2.2475,2.268333,2.209167,2.226667,2.045092,59323200,-0.0208330000000001,-0.9269410456062336
2005-07-01,2.219167,2.24,2.191667,2.236667,2.054275,31516800,0.01750000000000007,0.7885841849667046
2005-07-05,2.245,2.280833,2.223333,2.271667,2.086421,38844000,0.026666999999999774,1.1878396436525511
2005-07-06,2.279167,2.3425,2.253333,2.3325,2.142294,70363200,0.05333299999999985,2.3400215956092665
2005-07-07,2.295833,2.333333,2.288333,2.315833,2.126986,46590000,0.020000000000000018,0.8711435021623967
2005-07-08,2.33,2.3525,2.3,2.345,2.153775,40813200,0.015000000000000124,0.64377682403434
2005-07-11,2.365833,2.404167,2.355833,2.38,2.18592,39949200,0.01416700000000004,0.5988165690477748
2005-07-12,2.378333,2.385,2.318333,2.366667,2.173675,56425200,-0.011665999999999954,-0.49051163146623933
2005-07-13,2.376667,2.383333,2.33,2.37,2.176736,59478000,-0.0066669999999997565,-0.28051889473787267
2005-07-14,2.395,2.441667,2.261667,2.265,2.080298,187149600,-0.1299999999999999,-5.427974947807929
2005-07-15,2.258333,2.265,2.201667,2.240833,2.058102,122335200,-0.01750000000000007,-0.7749078634550384
2005-07-18,2.234167,2.235,2.1625,2.185,2.006822,104490000,-0.04916699999999974,-2.200685982739864
2005-07-19,2.198333,2.22,2.181667,2.215,2.034375,51789600,0.016666999999999987,0.7581653916854266
2005-07-20,2.189167,2.2575,2.159167,2.248333,2.06499,52650000,0.059166000000000274,2.702671838192348
2005-07-21,2.219167,2.229167,2.164167,2.21,2.029783,59452800,-0.009167000000000147,-0.41308292706227817
2005-07-22,2.220833,2.2525,2.136667,2.1525,1.976972,69926400,-0.06833299999999998,-3.076908529367133
2005-07-25,2.1275,2.231667,2.118333,2.165,1.988452,97495200,0.03750000000000009,1.7626321974148103
2005-07-26,2.155833,2.213333,2.1475,2.21,2.029783,75949200,0.054167000000000076,2.512578664488394
2005-07-27,2.213333,2.265,2.175833,2.255,2.071114,80782800,0.0416669999999999,1.88254546423877
2005-07-28,2.250833,2.283333,2.22,2.2725,2.087186,41124000,0.02166699999999988,0.962621393946147
2005-07-29,2.263333,2.2875,2.236667,2.255,2.071114,35166000,-0.008332999999999924,-0.3681738392008566
2005-08-01,2.268333,2.299167,2.253333,2.289167,2.102494,38904000,0.020833999999999797,0.9184718469466254
2005-08-02,2.291667,2.3275,2.288333,2.32,2.130813,42265200,0.02833299999999994,1.2363489110765196
2005-08-03,2.32,2.341667,2.299167,2.32,2.130813,51825600,0.0,0.0
2005-08-04,2.3025,2.3125,2.290833,2.295833,2.108617,35642400,-0.0066670000000002005,-0.2895548317046775
2005-08-05,2.2925,2.359167,2.276667,2.354167,2.162194,68409600,0.061666999999999916,2.6899454743729514
2005-08-08,2.37,2.414167,2.345833,2.3625,2.169847,72554400,-0.007500000000000284,-0.3164556962025436
2005-08-09,2.365833,2.371667,2.330833,2.356667,2.16449,29190000,-0.009166000000000007,-0.3874322490218037
2005-08-10,2.366667,2.378333,2.2975,2.321667,2.132344,44055600,-0.04499999999999993,-1.901408182900253
2005-08-11,2.321667,2.358333,2.299167,2.354167,2.162194,70155600,0.03249999999999975,1.3998562239976597
2005-08-12,2.4925,2.5175,2.4075,2.495833,2.292308,229542000,0.0033330000000000304,0.13372116349047264
2005-08-15,2.504167,2.585,2.4725,2.559167,2.350477,88280400,0.05500000000000016,2.196339141918257
2005-08-16,2.535,2.5575,2.4975,2.515833,2.310678,63748800,-0.019166999999999934,-0.7560946745562104
2005-08-17,2.505,2.546667,2.503333,2.515833,2.310678,60757200,0.010833000000000315,0.4324550898203719
2005-08-18,2.496667,2.509167,2.44,2.450833,2.250977,82273200,-0.04583400000000015,-1.8358074985570825
2005-08-19,2.455,2.4625,2.425833,2.433333,2.234904,42223200,-0.02166699999999988,-0.8825661914460237
2005-08-22,2.429167,2.468333,2.385,2.413333,2.216536,54722400,-0.015833999999999904,-0.6518283839686569
2005-08-23,2.410833,2.441667,2.4025,2.429167,2.231079,25446000,0.018334000000000295,0.7604840318678355
2005-08-24,2.413333,2.4825,2.401667,2.430833,2.232608,51462000,0.017499999999999627,0.7251382217041588
2005-08-25,2.441667,2.460833,2.420833,2.4475,2.247916,29648400,0.005832999999999977,0.2388941653386796
2005-08-26,2.45,2.45,2.386667,2.41,2.213475,32343600,-0.040000000000000036,-1.632653061224491
2005-08-29,2.3875,2.416667,2.368333,2.414167,2.217301,34339200,0.026666999999999774,1.116942408376954
2005-08-30,2.41,2.506667,2.406667,2.500833,2.2969,94885200,0.09083299999999994,3.769004149377591
2005-08-31,2.495,2.588333,2.4875,2.556667,2.348181,90680400,0.061666999999999916,2.4716232464929826
2005-09-01,2.549167,2.580833,2.535833,2.5575,2.348946,55688400,0.008332999999999924,0.32689109815088313
2005-09-02,2.5625,2.5625,2.5075,2.515833,2.310678,46980000,-0.04666699999999979,-1.8211512195121868
2005-09-06,2.525,2.55,2.486667,2.536667,2.329811,42309600,0.011667000000000094,0.4620594059405978
2005-09-07,2.533333,2.624167,2.526667,2.6175,2.404053,58801200,0.08416700000000032,3.3223820161029103
2005-09-08,2.601667,2.680833,2.601667,2.648333,2.432372,64611600,0.046666000000000096,1.793696118680834
2005-09-09,2.676667,2.688333,2.633333,2.6825,2.463752,45423600,0.005832999999999977,0.21792027174093667
2005-09-12,2.685,2.693333,2.641667,2.673333,2.455333,55658400,-0.011667000000000094,-0.43452513966480794
2005-09-13,2.660833,2.7675,2.660833,2.754167,2.529575,85472400,0.09333400000000003,3.5076985289944926
2005-09-14,2.733333,2.77,2.708333,2.720833,2.49896,50344800,-0.012500000000000178,-0.4573171289411198
2005-09-15,2.7625,2.8,2.745833,2.769167,2.543352,75975600,0.0066669999999997565,0.2413393665158283
2005-09-16,2.7925,2.8075,2.748333,2.770833,2.544883,51982800,-0.02166699999999988,-0.7758997314234515
2005-09-19,2.7675,2.776667,2.716667,2.731667,2.50891,42831600,-0.035833000000000226,-1.2947786811201527
2005-09-20,2.7525,2.815833,2.749167,2.785,2.557894,52219200,0.032500000000000195,1.18074477747503
2005-09-21,2.774167,2.829167,2.736667,2.760833,2.535697,62565600,-0.013333999999999957,-0.4806487857436109
2005-09-22,2.7675,2.7675,2.6375,2.686667,2.46758,73915200,-0.08083300000000015,-2.9207949412827516
2005-09-23,2.680833,2.749167,2.658333,2.725833,2.503552,31464000,0.04500000000000037,1.678582739021803
2005-09-26,2.746667,2.7675,2.6975,2.748333,2.524217,40677600,0.0016660000000001673,0.0606553324447473
2005-09-27,2.76,2.784167,2.736667,2.7575,2.532637,40416000,-0.0024999999999999467,-0.09057971014492561
2005-09-28,2.765833,2.781667,2.734167,2.774167,2.547945,35355600,0.00833399999999962,0.30131971091528736
2005-09-29,2.775,2.833333,2.7525,2.831667,2.600755,51337200,0.05666700000000002,2.0420540540540553
2005-09-30,2.833333,2.8825,2.8275,2.856667,2.623717,45883200,0.023333999999999744,0.8235530380650542
2005-10-03,2.89,2.955833,2.866667,2.935,2.695662,54988800,0.04499999999999993,1.5570934256055338
2005-10-04,2.9475,2.995833,2.89,2.896667,2.660455,51447600,-0.050832999999999906,-1.7246140797285803
2005-10-05,2.9,2.9,2.783333,2.800833,2.572436,59918400,-0.099167,-3.419551724137931
2005-10-06,2.7975,2.840833,2.706667,2.790833,2.563252,68551200,-0.0066669999999997565,-0.23831992850758738
2005-10-07,2.795833,2.824167,2.733333,2.755,2.530341,55195200,-0.04083300000000012,-1.46049495803219
2005-10-10,2.769167,2.774167,2.684167,2.685,2.466049,45921600,-0.08416699999999988,-3.0394338802968504
2005-10-11,2.695,2.718333,2.620833,2.651667,2.435435,54004800,-0.04333299999999962,-1.6079035250463682
2005-10-12,2.644167,2.724167,2.640833,2.683333,2.464518,65766000,0.039166000000000256,1.4812226307945093
2005-10-13,2.6775,2.681667,2.566667,2.669167,2.451507,50930400,-0.008333000000000368,-0.31122315592905203
2005-10-14,2.688333,2.721667,2.625,2.669167,2.451507,31125600,-0.01916600000000024,-0.7129325124528932
2005-10-17,2.670833,2.721667,2.670833,2.695,2.475233,24391200,0.024166999999999828,0.9048487868765972
2005-10-18,2.705,2.71,2.633333,2.650833,2.434669,29983200,-0.054167000000000076,-2.002476894639559
2005-10-19,2.616667,2.6325,2.5425,2.628333,2.414003,63595200,0.011665999999999954,0.4458343381102736
2005-10-20,2.6325,2.701667,2.620833,2.646667,2.430842,35952000,0.01416700000000004,0.538157644824313
2005-10-21,2.691667,2.7,2.643333,2.661667,2.444619,29836800,-0.029999999999999805,-1.114550945566439
2005-10-24,2.685,2.734167,2.660833,2.734167,2.511207,29101200,0.04916699999999974,1.8311731843575323
2005-10-25,2.715833,2.76,2.704167,2.751667,2.527279,33468000,0.03583399999999992,1.319447845283562
2005-10-26,2.7525,2.758333,2.6725,2.676667,2.458395,41534400,-0.07583299999999982,-2.7550590372388672
2005-10-27,2.681667,2.69,2.6125,2.620833,2.407115,22778400,-0.06083399999999983,-2.268514323366765
2005-10-28,2.6275,2.706667,2.5625,2.701667,2.481357,46464000,0.0741670000000001,2.8227212178877297
2005-10-31,2.7125,2.815,2.7125,2.795833,2.567844,43242000,0.0833330000000001,3.072184331797239
2005-11-01,2.795833,2.816667,2.74,2.761667,2.536464,40048800,-0.03416599999999992,-1.2220329325821648
2005-11-02,2.7625,2.925,2.75,2.921667,2.683417,52366800,0.15916699999999961,5.761701357466049
2005-11-03,2.941667,2.958333,2.864167,2.8875,2.652035,46507200,-0.05416699999999963,-1.8413708961619257
2005-11-04,2.889167,2.895833,2.808333,2.838333,2.606879,57027600,-0.050834000000000046,-1.7594690788036844
2005-11-07,2.853333,2.863333,2.814167,2.825833,2.595397,37082400,-0.027500000000000302,-0.9637851593207067
2005-11-08,2.836667,2.839167,2.760833,2.773333,2.547179,53896800,-0.06333399999999978,-2.232690689460546
2005-11-09,2.779167,2.916667,2.7475,2.898333,2.661985,81888000,0.11916599999999988,4.28783156967537
2005-11-10,2.999167,3.064167,2.736667,2.790833,2.563252,250362000,-0.2083339999999998,-6.946395449136371
2005-11-11,2.815,2.87,2.8025,2.836667,2.605348,54592800,0.02166699999999988,0.7696980461811681
2005-11-14,2.8375,2.916667,2.794167,2.896667,2.660455,49366800,0.05916699999999997,2.0851806167400873
2005-11-15,2.914167,2.941667,2.894167,2.903333,2.666578,49620000,-0.01083400000000001,-0.3717700461229576
2005-11-16,2.906667,2.9225,2.836667,2.893333,2.657393,45528000,-0.013333999999999957,-0.4587384795024665
2005-11-17,2.9175,3.024167,2.883333,3.021667,2.775262,70326000,0.1041669999999999,3.5704198800342724
2005-11-18,3.031667,3.056667,2.956667,3.015833,2.769903,46576800,-0.015833999999999904,-0.5222869134373894
2005-11-21,3.019167,3.074167,2.999167,3.069167,2.818889,45470400,0.050000000000000266,1.656085933636671
2005-11-22,3.085,3.180833,3.060833,3.150833,2.893894,73170000,0.06583300000000003,2.133970826580228
2005-11-23,3.154167,3.1875,3.125,3.141667,2.885477,41194800,-0.012500000000000178,-0.3963011470223415
2005-11-25,3.156667,3.1775,3.135,3.1725,2.913795,11667600,0.015832999999999764,0.5015733366870742
2005-11-28,3.180833,3.208333,3.1,3.156667,2.899253,42452400,-0.024165999999999688,-0.7597380937634792
2005-11-29,2.97,3.054167,2.943333,2.956667,2.715563,104313600,-0.013333000000000261,-0.4489225589225677
2005-11-30,2.935833,3.0275,2.935,3.0125,2.766842,57544800,0.07666700000000004,2.6114223799514495
2005-12-01,3.0375,3.0625,3.005,3.048333,2.799753,56203200,0.01083299999999987,0.3566419753086377
2005-12-02,3.0625,3.07,3.008333,3.049167,2.80052,33447600,-0.013332999999999817,-0.43536326530611646
2005-12-05,3.055833,3.055833,2.9825,2.9925,2.748473,38770800,-0.06333299999999964,-2.0725281780777824
2005-12-06,2.9975,3.045833,2.993333,3.005,2.759954,37525200,0.00749999999999984,0.2502085070892357
2005-12-07,3.016667,3.035,2.958333,3.01,2.764547,35266800,-0.0066670000000002005,-0.22100550044138778
2005-12-08,2.994167,3.033333,2.951667,2.985833,2.742351,38666400,-0.008334000000000064,-0.27834118804996727
2005-12-09,2.995,3.0325,2.953333,3.028333,2.781385,26289600,0.033332999999999835,1.1129549248747859
2005-12-12,3.036667,3.079167,3.031667,3.0725,2.821949,28113600,0.03583299999999978,1.1800108474192192
2005-12-13,3.078333,3.139167,3.055833,3.1125,2.858688,44341200,0.034166999999999614,1.1099189074086402
2005-12-14,3.089167,3.104167,3.046667,3.083333,2.831899,28747200,-0.005834000000000117,-0.18885349998883572
2005-12-15,3.080833,3.104167,3.0125,3.044167,2.795927,33272400,-0.03666600000000031,-1.190132668664621
2005-12-16,3.055,3.084167,3.025833,3.070833,2.820419,106560000,0.015832999999999764,0.5182651391161952
2005-12-19,3.0775,3.1,3.0125,3.02,2.773731,29229600,-0.05750000000000011,-1.8683996750609295
2005-12-20,3.016667,3.0625,2.978333,3.018333,2.7722,30435600,0.0016660000000001673,0.05522651323464497
2005-12-21,3.0325,3.0575,2.985,3.0125,2.766842,28938000,-0.020000000000000018,-0.6595218466611712
2005-12-22,3.01,3.1075,3.009167,3.104167,2.851035,31833600,0.09416700000000011,3.128471760797346
2005-12-23,3.1125,3.1325,3.091667,3.128333,2.87323,21453600,0.015833000000000208,0.5086907630522155
2005-12-27,3.125,3.181667,3.115,3.1475,2.890834,36796800,0.022499999999999964,0.7199999999999989
2005-12-28,3.1475,3.186667,3.1275,3.176667,2.917623,26442000,0.029167000000000165,0.9266719618745087
2005-12-29,3.175,3.185,3.0925,3.105833,2.852565,31046400,-0.06916699999999976,-2.1784881889763703
2005-12-30,3.088333,3.089167,3.034167,3.046667,2.798223,22960800,-0.0416660000000002,-1.349142077619227
2006-01-03,3.064167,3.208333,3.054167,3.185,2.925276,47281200,0.12083300000000019,3.943420838355096
2006-01-04,3.209167,3.279167,3.175833,3.274167,3.007172,51007200,0.06499999999999995,2.0254477252196583
2006-01-05,3.275,3.354167,3.269167,3.348333,3.075289,64609200,0.07333299999999987,2.23917557251908
2006-01-06,3.386667,3.415833,3.254167,3.403333,3.125805,62338800,0.016665999999999848,0.49210625077693926
2006-01-09,3.401667,3.516667,3.394167,3.498333,3.213058,56048400,0.09666599999999992,2.841724366318041
2006-01-10,3.481667,3.499167,3.4375,3.499167,3.213824,33966000,0.01750000000000007,0.5026327905569392
2006-01-11,3.5025,3.645833,3.496667,3.625833,3.330161,62630400,0.12333300000000014,3.52128479657388
2006-01-12,3.625,3.680833,3.548333,3.574167,3.282708,49550400,-0.050832999999999906,-1.4022896551724113
2006-01-13,3.565833,3.595,3.4925,3.5425,3.253624,42129600,-0.023333000000000048,-0.6543492081653866
2006-01-17,3.494167,3.541667,3.4475,3.54,3.251327,32923200,0.04583300000000001,1.3117003280037849
2006-01-18,3.4325,3.57,3.4,3.558333,3.268165,45994800,0.12583300000000008,3.665928623452296
2006-01-19,3.605833,3.805,3.599167,3.755833,3.449559,91476000,0.1499999999999999,4.159926430314435
2006-01-20,3.761667,3.805,3.65,3.650833,3.353121,46160400,-0.1108340000000001,-2.9464064735129423
2006-01-23,3.679167,3.7025,3.629167,3.671667,3.372258,33488400,-0.007500000000000284,-0.20385049115738113
2006-01-24,3.68,3.766667,3.67,3.69,3.389095,38889600,0.009999999999999787,0.27173913043477677
2006-01-25,3.708333,3.7325,3.613333,3.6575,3.359245,40023600,-0.050832999999999906,-1.3707776513058538
2006-01-26,3.710833,3.785833,3.6875,3.7825,3.474052,44883600,0.07166700000000015,1.9312914377984713
2006-01-27,3.831667,3.896667,3.8,3.854167,3.539875,38504400,0.022499999999999964,0.5872117801468646
2006-01-30,3.870833,3.875,3.793333,3.810833,3.500074,31578000,-0.06000000000000005,-1.5500539547947445
2006-01-31,3.791667,3.8125,3.7175,3.746667,3.441141,38445600,-0.04499999999999993,-1.186813082477969
2006-02-01,3.679167,3.764167,3.665,3.749167,3.443437,45085200,0.06999999999999984,1.9026045841354806
2006-02-02,3.783333,3.785833,3.629167,3.635,3.33858,47373600,-0.14833300000000005,-3.9206963806780966
2006-02-03,3.611667,3.713333,3.6,3.668333,3.369195,50425200,0.05666599999999988,1.5689707827438102
2006-02-06,3.658333,3.775833,3.6425,3.771667,3.464102,36346800,0.11333400000000005,3.0979683916144336
2006-02-07,3.779167,3.779167,3.635833,3.6375,3.340876,39940800,-0.141667,-3.7486303198562005
2006-02-08,3.648333,3.7425,3.648333,3.7425,3.437314,39307200,0.09416700000000011,2.581096626870412
2006-02-09,3.754167,3.8125,3.655833,3.679167,3.379145,43710000,-0.07499999999999973,-1.9977800667897763
2006-02-10,3.6925,3.709167,3.5725,3.658333,3.36001,41499600,-0.03416700000000006,-0.9253080568720395
2006-02-13,3.646667,3.696667,3.621667,3.670833,3.371491,28074000,0.024166000000000132,0.6626873251656961
2006-02-14,3.670833,3.690833,3.629167,3.6775,3.377614,34234800,0.0066670000000002005,0.1816209018498036
2006-02-15,3.67,3.758333,3.660833,3.748333,3.442671,49329600,0.07833300000000021,2.1344141689373353
2006-02-16,3.818333,3.941667,3.7925,3.933333,3.612585,130588800,0.11500000000000021,3.0117855095404256
2006-02-17,4.2225,4.226667,3.933333,3.955833,3.63325,235695600,-0.266667,-6.315381882770869
2006-02-21,3.9475,3.954167,3.8375,3.871667,3.555948,68406000,-0.07583299999999982,-1.9210386320455939
2006-02-22,3.816667,3.895833,3.725,3.865,3.549825,93975600,0.0483330000000004,1.266366701627373
2006-02-23,3.853333,3.879167,3.795,3.805833,3.495482,38512800,-0.04750000000000032,-1.232699068572592
2006-02-24,3.8225,3.868333,3.785,3.805,3.494717,41641200,-0.017499999999999627,-0.45781556572922505
2006-02-27,3.834167,3.983333,3.794167,3.959167,3.636312,66646800,0.125,3.260160551170567
2006-02-28,3.941667,3.975,3.889167,3.9275,3.607229,56331600,-0.014166999999999597,-0.3594164600916211
2006-03-01,3.941667,4.1,3.916667,4.076667,3.74423,70393200,0.1349999999999998,3.4249468562412755
2006-03-02,4.0725,4.14,4.03,4.0825,3.749589,54546000,0.009999999999999787,0.24554941682012982
2006-03-03,4.045,4.1675,4.0375,4.096667,3.762599,59580000,0.05166700000000013,1.2773053152039586
2006-03-06,4.176667,4.204167,4.068333,4.088333,3.754946,52902000,-0.08833399999999969,-2.114939974865118
2006-03-07,4.089167,4.120833,3.9375,4.018333,3.690654,60620400,-0.07083399999999962,-1.7322354406166247
2006-03-08,4.019167,4.04,3.855,3.998333,3.672285,67080000,-0.02083400000000024,-0.5183661191485758
2006-03-09,4.046667,4.114167,4.016667,4.019167,3.691419,53670000,-0.027499999999999858,-0.6795716079430271
2006-03-10,4.015,4.065833,3.913333,3.949167,3.627128,52158000,-0.06583299999999959,-1.639676214196752
2006-03-13,3.989167,4.015833,3.959167,3.996667,3.670755,37213200,0.00749999999999984,0.1880091758504931
2006-03-14,4.0,4.124167,3.985,4.1075,3.772549,62779200,0.10749999999999993,2.6874999999999982
2006-03-15,4.115833,4.179167,4.1,4.173333,3.833015,51060000,0.05750000000000011,1.397044049163319
2006-03-16,4.180833,4.185833,4.0175,4.031667,3.7029,56841600,-0.14916600000000013,-3.567853583245256
2006-03-17,4.0125,4.075,3.9525,4.064167,3.732751,61858800,0.05166700000000013,1.2876510903426823
2006-03-20,4.1,4.100833,4.029167,4.033333,3.704431,29377200,-0.06666699999999981,-1.6260243902438978
2006-03-21,4.2325,4.308333,4.121667,4.2325,3.887357,123547200,0.0,0.0
2006-03-22,4.125,4.145,4.018333,4.110833,3.775611,115857600,-0.014166999999999597,-0.34344242424241445
2006-03-23,4.125,4.204167,4.078333,4.1875,3.846026,66199200,0.0625,1.5151515151515151
2006-03-24,4.198333,4.336667,4.191667,4.329167,3.976142,68793600,0.13083400000000012,3.116332125155392
